id,name,store_id,store_name,rating
310,魯怡萱,88,古太可口可樂_黑早咖啡,4
311,王佳蓉,7,國中鋼鐵_在島之後After Island. 餐酒館,2
311,王佳蓉,9,石金堂_Bären Biergelden 貝倫啤酒館,2
311,王佳蓉,18,一統企業_黃氏波霸奶茶專賣店,2
311,王佳蓉,22,台北邦富商業銀行_The Sober Foodie 食上主義餐酒館,3
311,王佳蓉,23,律理法律_席瑪朵咖啡烘焙棧（青年店）,1
311,王佳蓉,26,Goagle_啤酒超市,3
311,王佳蓉,27,達宏國際電子_波哥茶飲,5
311,王佳蓉,31,邦城文化事業_木子樑室,3
311,王佳蓉,57,達台電子_咖啡平方 東安店,4
311,王佳蓉,66,達台電子_老賴茶棧台南文賢店,1
311,王佳蓉,83,遊戲葡萄數位科技_朝茶暮酒 Bar - MinLife Store,4
312,陳惠雯,4,遠西百貨_猫毛珈琲（原猫門）,5
312,陳惠雯,57,達台電子_咖啡平方 東安店,5
312,陳惠雯,75,心安食品服務（斯摩漢堡）_Bar TCRC 前科累累俱樂部,5
312,陳惠雯,97,星燦國際旅行社_黃氏波霸奶茶專賣店,2
312,陳惠雯,98,遊戲葡萄數位科技_藥師的私房紅茶,5
312,陳惠雯,99,愛味之_納咖啡,5
313,朱俊傑,3,美奧廣告_鮮汁霸果汁,5
313,朱俊傑,11,共公電視_甜在心咖啡館,3
313,朱俊傑,15,松黑_咖啡平方 東安店,2
313,朱俊傑,46,台灣電信_鯤島 Khuntor,2
313,朱俊傑,49,一統超商_波哥茶飲,4
313,朱俊傑,67,見遠雜誌_甜又鮮飲料,4
313,朱俊傑,70,台灣生資堂_Bären Biergelden 貝倫啤酒館,3
313,朱俊傑,75,心安食品服務（斯摩漢堡）_Bar TCRC 前科累累俱樂部,5
313,朱俊傑,78,瑞輝大藥廠_籠裏 Bar Lonely,5
313,朱俊傑,99,愛味之_納咖啡,5
314,彭淑貞,28,冠智科技_Bar TCRC 前科累累俱樂部,4
314,彭淑貞,35,湖劍山世界_For Coffee為了咖啡,5
314,彭淑貞,38,雄豹旅遊_鮮汁霸果汁,4
314,彭淑貞,50,達宏國際電子_甜又鮮飲料,3
314,彭淑貞,58,都亞緻麗_镹 coffee • dessert,5
314,彭淑貞,73,台灣BIM_鮮汁霸果汁,5
314,彭淑貞,79,家宜家居（KIEA）_啤酒超市,2
314,彭淑貞,83,遊戲葡萄數位科技_朝茶暮酒 Bar - MinLife Store,3
315,劉宇軒,5,立三電視_黃氏波霸奶茶專賣店,3
315,劉宇軒,6,台灣生資堂_鯤島 Khuntor,5
315,劉宇軒,34,合作庫金商業銀行_波哥茶飲,4
315,劉宇軒,49,一統超商_波哥茶飲,3
315,劉宇軒,55,台灣印無品良_波哥茶飲,5
315,劉宇軒,57,達台電子_咖啡平方 東安店,5
315,劉宇軒,60,心安食品服務（斯摩漢堡）_老賴茶棧台南文賢店,3
315,劉宇軒,62,榮長海運_木子樑室,4
315,劉宇軒,92,海鴻精密_黃氏波霸奶茶專賣店,4
315,劉宇軒,93,天上雜誌_籠裏 Bar Lonely,4
316,王宇軒,12,信永藥品_魚羊鮮豆 東豐店,5
316,王宇軒,14,雄豹旅遊_木子樑室,1
316,王宇軒,21,華晶國際酒店_鮮汁霸果汁,4
316,王宇軒,24,愛味之_鮮汁霸果汁,3
316,王宇軒,25,邦城文化事業_東楓咖啡茶飲,5
316,王宇軒,25,邦城文化事業_東楓咖啡茶飲,4
316,王宇軒,26,Goagle_啤酒超市,5
316,王宇軒,36,台北登來喜大飯店_就愛咖啡 J'aime Café,4
316,王宇軒,39,光新三越百貨_甜又鮮飲料,4
316,王宇軒,44,台灣生資堂_鯤島 Khuntor,3
316,王宇軒,51,樂可旅遊集團_肥貓咖啡（肥貓故事館）,4
316,王宇軒,54,台灣電信_a Room房間咖啡,4
316,王宇軒,56,業商週刊_藥師的私房紅茶,4
316,王宇軒,66,達台電子_老賴茶棧台南文賢店,5
316,王宇軒,89,愛味之_巷隅咖啡,5
316,王宇軒,89,愛味之_巷隅咖啡,4
316,王宇軒,99,愛味之_納咖啡,5
317,袁雅文,6,台灣生資堂_鯤島 Khuntor,3
317,袁雅文,7,國中鋼鐵_在島之後After Island. 餐酒館,2
317,袁雅文,10,豐兆國際商業銀行_Silver Coin 銀兩,3
317,袁雅文,12,信永藥品_魚羊鮮豆 東豐店,4
317,袁雅文,30,達友光電_For Coffee為了咖啡,5
317,袁雅文,31,邦城文化事業_木子樑室,4
317,袁雅文,33,Goagle_魚羊鮮豆 東豐店,2
317,袁雅文,41,台灣五星電子_双生綠豆沙牛奶,4
317,袁雅文,51,樂可旅遊集團_肥貓咖啡（肥貓故事館）,5
317,袁雅文,78,瑞輝大藥廠_籠裏 Bar Lonely,1
317,袁雅文,83,遊戲葡萄數位科技_朝茶暮酒 Bar - MinLife Store,4
318,沈怡婷,13,達友光電_東二精釀啤酒吧 Tongoh Craft Beer Bar,3
318,沈怡婷,16,台灣來自水_朝茶暮酒 Bar - MinLife Store,1
318,沈怡婷,20,麥當當_藥師的私房紅茶,2
318,沈怡婷,52,古太可口可樂_那豆鮮焙,5
318,沈怡婷,56,業商週刊_藥師的私房紅茶,3
318,沈怡婷,65,達廣電腦_鮮汁霸果汁,4
318,沈怡婷,69,華中郵政_甜又鮮飲料,3
318,沈怡婷,80,台灣士賓_a Room房間咖啡,5
318,沈怡婷,86,台灣生資堂_甜又鮮飲料,4
319,劉美琪,1,天中電視_Bären Biergelden 貝倫啤酒館,4
319,劉美琪,44,台灣生資堂_鯤島 Khuntor,2
319,劉美琪,45,雄豹旅遊_Silver Coin 銀兩,4
319,劉美琪,45,雄豹旅遊_Silver Coin 銀兩,4
319,劉美琪,51,樂可旅遊集團_肥貓咖啡（肥貓故事館）,5
319,劉美琪,55,台灣印無品良_波哥茶飲,3
319,劉美琪,61,台灣力電_The Sober Foodie 食上主義餐酒館,4
319,劉美琪,63,王鼎餐飲集團_那豆鮮焙,5
319,劉美琪,76,立三電視_在島之後After Island. 餐酒館,4
319,劉美琪,85,衣優庫（Nuiqlo）_a Room房間咖啡,1
319,劉美琪,95,達台電子_For Coffee為了咖啡,4
320,仝冠霖,7,國中鋼鐵_在島之後After Island. 餐酒館,1
320,仝冠霖,9,石金堂_Bären Biergelden 貝倫啤酒館,5
320,仝冠霖,11,共公電視_甜在心咖啡館,5
320,仝冠霖,20,麥當當_藥師的私房紅茶,3
320,仝冠霖,30,達友光電_For Coffee為了咖啡,4
320,仝冠霖,32,鐵台_镹 coffee • dessert,5
320,仝冠霖,42,雄豹旅遊_ALFEE Coffee 台南艾咖啡,4
320,仝冠霖,48,賓國大飯店_豆ㄦ,4
320,仝冠霖,51,樂可旅遊集團_肥貓咖啡（肥貓故事館）,4
320,仝冠霖,60,心安食品服務（斯摩漢堡）_老賴茶棧台南文賢店,1
320,仝冠霖,68,台灣五星電子_波哥茶飲,4
321,陳怡如,10,豐兆國際商業銀行_Silver Coin 銀兩,4
321,陳怡如,17,松黑_甜又鮮飲料,4
321,陳怡如,18,一統企業_黃氏波霸奶茶專賣店,3
321,陳怡如,23,律理法律_席瑪朵咖啡烘焙棧（青年店）,1
321,陳怡如,29,湖劍山世界_鯤島 Khuntor,1
321,陳怡如,31,邦城文化事業_木子樑室,3
321,陳怡如,34,合作庫金商業銀行_波哥茶飲,3
321,陳怡如,34,合作庫金商業銀行_波哥茶飲,3
321,陳怡如,39,光新三越百貨_甜又鮮飲料,3
321,陳怡如,48,賓國大飯店_豆ㄦ,4
321,陳怡如,52,古太可口可樂_那豆鮮焙,4
321,陳怡如,53,台日積體電路_黑早咖啡,5
321,陳怡如,57,達台電子_咖啡平方 東安店,5
321,陳怡如,66,達台電子_老賴茶棧台南文賢店,4
321,陳怡如,89,愛味之_巷隅咖啡,4
322,易沖,40,一統超商_東二精釀啤酒吧 Tongoh Craft Beer Bar,4
322,易沖,43,美奧廣告_小巷裡的拾壹號,5
322,易沖,61,台灣力電_The Sober Foodie 食上主義餐酒館,4
322,易沖,73,台灣BIM_鮮汁霸果汁,4
322,易沖,87,國中鋼鐵_老賴茶棧台南文賢店,3
322,易沖,89,愛味之_巷隅咖啡,4
322,易沖,94,月日光半導體_豆ㄦ,5
322,易沖,98,遊戲葡萄數位科技_藥師的私房紅茶,1
322,易沖,98,遊戲葡萄數位科技_藥師的私房紅茶,3
323,王柏翰,0,國中鋼鐵_猫毛珈琲（原猫門）,5
323,王柏翰,4,遠西百貨_猫毛珈琲（原猫門）,5
323,王柏翰,33,Goagle_魚羊鮮豆 東豐店,5
323,王柏翰,37,AYHOO!摩奇_老賴茶棧台南文賢店,3
323,王柏翰,47,華中航空_Bären Biergelden 貝倫啤酒館,1
323,王柏翰,71,台灣軟微_小巷裡的拾壹號,4
323,王柏翰,74,台灣地土銀行_東楓咖啡茶飲,5
323,王柏翰,86,台灣生資堂_甜又鮮飲料,4
323,王柏翰,91,邦富人壽保險_小巷裡的拾壹號,5
323,王柏翰,98,遊戲葡萄數位科技_藥師的私房紅茶,4
324,焦筱涵,23,律理法律_席瑪朵咖啡烘焙棧（青年店）,4
324,焦筱涵,31,邦城文化事業_木子樑室,3
324,焦筱涵,48,賓國大飯店_豆ㄦ,5
324,焦筱涵,56,業商週刊_藥師的私房紅茶,1
324,焦筱涵,71,台灣軟微_小巷裡的拾壹號,4
324,焦筱涵,77,台灣力電_1/2P Café 陶甕烘焙咖啡,2
325,楊佳玲,4,遠西百貨_猫毛珈琲（原猫門）,5
325,楊佳玲,8,遠西百貨_甜又鮮飲料,4
325,楊佳玲,10,豐兆國際商業銀行_Silver Coin 銀兩,3
325,楊佳玲,10,豐兆國際商業銀行_Silver Coin 銀兩,4
325,楊佳玲,16,台灣來自水_朝茶暮酒 Bar - MinLife Store,3
325,楊佳玲,28,冠智科技_Bar TCRC 前科累累俱樂部,4
325,楊佳玲,33,Goagle_魚羊鮮豆 東豐店,5
325,楊佳玲,36,台北登來喜大飯店_就愛咖啡 J'aime Café,2
325,楊佳玲,44,台灣生資堂_鯤島 Khuntor,4
325,楊佳玲,48,賓國大飯店_豆ㄦ,1
325,楊佳玲,76,立三電視_在島之後After Island. 餐酒館,4
326,車佳蓉,16,台灣來自水_朝茶暮酒 Bar - MinLife Store,3
326,車佳蓉,17,松黑_甜又鮮飲料,5
326,車佳蓉,20,麥當當_藥師的私房紅茶,1
326,車佳蓉,25,邦城文化事業_東楓咖啡茶飲,5
326,車佳蓉,26,Goagle_啤酒超市,4
326,車佳蓉,31,邦城文化事業_木子樑室,3
326,車佳蓉,31,邦城文化事業_木子樑室,5
326,車佳蓉,33,Goagle_魚羊鮮豆 東豐店,5
326,車佳蓉,40,一統超商_東二精釀啤酒吧 Tongoh Craft Beer Bar,5
326,車佳蓉,42,雄豹旅遊_ALFEE Coffee 台南艾咖啡,5
326,車佳蓉,48,賓國大飯店_豆ㄦ,1
326,車佳蓉,54,台灣電信_a Room房間咖啡,5
326,車佳蓉,73,台灣BIM_鮮汁霸果汁,3
326,車佳蓉,95,達台電子_For Coffee為了咖啡,4
326,車佳蓉,99,愛味之_納咖啡,4
327,焦雅筑,17,松黑_甜又鮮飲料,2
327,焦雅筑,17,松黑_甜又鮮飲料,3
327,焦雅筑,28,冠智科技_Bar TCRC 前科累累俱樂部,3
327,焦雅筑,29,湖劍山世界_鯤島 Khuntor,1
327,焦雅筑,30,達友光電_For Coffee為了咖啡,5
327,焦雅筑,30,達友光電_For Coffee為了咖啡,2
327,焦雅筑,51,樂可旅遊集團_肥貓咖啡（肥貓故事館）,4
327,焦雅筑,60,心安食品服務（斯摩漢堡）_老賴茶棧台南文賢店,3
327,焦雅筑,94,月日光半導體_豆ㄦ,4
328,徐雅芳,15,松黑_咖啡平方 東安店,5
328,徐雅芳,42,雄豹旅遊_ALFEE Coffee 台南艾咖啡,5
328,徐雅芳,43,美奧廣告_小巷裡的拾壹號,4
328,徐雅芳,47,華中航空_Bären Biergelden 貝倫啤酒館,4
328,徐雅芳,47,華中航空_Bären Biergelden 貝倫啤酒館,4
328,徐雅芳,81,光新三越百貨_私人藏豆,1
329,許建宏,14,雄豹旅遊_木子樑室,3
329,許建宏,22,台北邦富商業銀行_The Sober Foodie 食上主義餐酒館,5
329,許建宏,24,愛味之_鮮汁霸果汁,3
329,許建宏,32,鐵台_镹 coffee • dessert,4
329,許建宏,54,台灣電信_a Room房間咖啡,5
329,許建宏,55,台灣印無品良_波哥茶飲,3
329,許建宏,60,心安食品服務（斯摩漢堡）_老賴茶棧台南文賢店,4
329,許建宏,93,天上雜誌_籠裏 Bar Lonely,4
329,許建宏,95,達台電子_For Coffee為了咖啡,5
330,毛威廷,2,發聯科技_Bären Biergelden 貝倫啤酒館,2
330,毛威廷,15,松黑_咖啡平方 東安店,5
330,毛威廷,17,松黑_甜又鮮飲料,4
330,毛威廷,19,Goagle_甜又鮮飲料,1
330,毛威廷,21,華晶國際酒店_鮮汁霸果汁,4
330,毛威廷,42,雄豹旅遊_ALFEE Coffee 台南艾咖啡,5
330,毛威廷,42,雄豹旅遊_ALFEE Coffee 台南艾咖啡,4
330,毛威廷,42,雄豹旅遊_ALFEE Coffee 台南艾咖啡,4
330,毛威廷,49,一統超商_波哥茶飲,5
330,毛威廷,63,王鼎餐飲集團_那豆鮮焙,4
330,毛威廷,64,明陽海運_納咖啡,2
330,毛威廷,71,台灣軟微_小巷裡的拾壹號,5
330,毛威廷,84,碩華電腦_京美人甘味屋,5
331,陳淑華,2,發聯科技_Bären Biergelden 貝倫啤酒館,5
331,陳淑華,7,國中鋼鐵_在島之後After Island. 餐酒館,5
331,陳淑華,16,台灣來自水_朝茶暮酒 Bar - MinLife Store,1
331,陳淑華,19,Goagle_甜又鮮飲料,4
331,陳淑華,29,湖劍山世界_鯤島 Khuntor,5
331,陳淑華,49,一統超商_波哥茶飲,5
331,陳淑華,54,台灣電信_a Room房間咖啡,5
331,陳淑華,68,台灣五星電子_波哥茶飲,3
331,陳淑華,80,台灣士賓_a Room房間咖啡,5
331,陳淑華,80,台灣士賓_a Room房間咖啡,5
331,陳淑華,94,月日光半導體_豆ㄦ,5
332,祝志豪,2,發聯科技_Bären Biergelden 貝倫啤酒館,3
332,祝志豪,22,台北邦富商業銀行_The Sober Foodie 食上主義餐酒館,3
332,祝志豪,28,冠智科技_Bar TCRC 前科累累俱樂部,4
332,祝志豪,39,光新三越百貨_甜又鮮飲料,3
332,祝志豪,79,家宜家居（KIEA）_啤酒超市,3
333,彭家瑜,1,天中電視_Bären Biergelden 貝倫啤酒館,3
333,彭家瑜,4,遠西百貨_猫毛珈琲（原猫門）,5
333,彭家瑜,13,達友光電_東二精釀啤酒吧 Tongoh Craft Beer Bar,3
333,彭家瑜,15,松黑_咖啡平方 東安店,4
333,彭家瑜,33,Goagle_魚羊鮮豆 東豐店,5
333,彭家瑜,74,台灣地土銀行_東楓咖啡茶飲,4
333,彭家瑜,76,立三電視_在島之後After Island. 餐酒館,5
333,彭家瑜,83,遊戲葡萄數位科技_朝茶暮酒 Bar - MinLife Store,2
333,彭家瑜,95,達台電子_For Coffee為了咖啡,4
333,彭家瑜,99,愛味之_納咖啡,5
334,廖怡伶,21,華晶國際酒店_鮮汁霸果汁,3
334,廖怡伶,27,達宏國際電子_波哥茶飲,5
334,廖怡伶,32,鐵台_镹 coffee • dessert,5
334,廖怡伶,48,賓國大飯店_豆ㄦ,5
334,廖怡伶,63,王鼎餐飲集團_那豆鮮焙,2
334,廖怡伶,64,明陽海運_納咖啡,5
334,廖怡伶,65,達廣電腦_鮮汁霸果汁,3
334,廖怡伶,73,台灣BIM_鮮汁霸果汁,3
334,廖怡伶,83,遊戲葡萄數位科技_朝茶暮酒 Bar - MinLife Store,3
334,廖怡伶,99,愛味之_納咖啡,4
335,方婷婷,2,發聯科技_Bären Biergelden 貝倫啤酒館,4
335,方婷婷,13,達友光電_東二精釀啤酒吧 Tongoh Craft Beer Bar,4
335,方婷婷,65,達廣電腦_鮮汁霸果汁,3
335,方婷婷,67,見遠雜誌_甜又鮮飲料,4
335,方婷婷,76,立三電視_在島之後After Island. 餐酒館,4
335,方婷婷,79,家宜家居（KIEA）_啤酒超市,1
335,方婷婷,97,星燦國際旅行社_黃氏波霸奶茶專賣店,3
336,劉雅雯,0,國中鋼鐵_猫毛珈琲（原猫門）,5
336,劉雅雯,10,豐兆國際商業銀行_Silver Coin 銀兩,3
336,劉雅雯,22,台北邦富商業銀行_The Sober Foodie 食上主義餐酒館,4
336,劉雅雯,31,邦城文化事業_木子樑室,4
336,劉雅雯,35,湖劍山世界_For Coffee為了咖啡,4
336,劉雅雯,43,美奧廣告_小巷裡的拾壹號,2
336,劉雅雯,49,一統超商_波哥茶飲,3
336,劉雅雯,54,台灣電信_a Room房間咖啡,4
336,劉雅雯,64,明陽海運_納咖啡,2
336,劉雅雯,64,明陽海運_納咖啡,5
336,劉雅雯,67,見遠雜誌_甜又鮮飲料,5
336,劉雅雯,67,見遠雜誌_甜又鮮飲料,3
336,劉雅雯,74,台灣地土銀行_東楓咖啡茶飲,4
337,趙雅筑,6,台灣生資堂_鯤島 Khuntor,3
337,趙雅筑,22,台北邦富商業銀行_The Sober Foodie 食上主義餐酒館,5
337,趙雅筑,44,台灣生資堂_鯤島 Khuntor,4
337,趙雅筑,49,一統超商_波哥茶飲,3
337,趙雅筑,57,達台電子_咖啡平方 東安店,5
337,趙雅筑,69,華中郵政_甜又鮮飲料,5
337,趙雅筑,90,台北邦富商業銀行_私人藏豆,3
337,趙雅筑,91,邦富人壽保險_小巷裡的拾壹號,4
338,陳柏翰,6,台灣生資堂_鯤島 Khuntor,4
338,陳柏翰,11,共公電視_甜在心咖啡館,5
338,陳柏翰,24,愛味之_鮮汁霸果汁,3
338,陳柏翰,41,台灣五星電子_双生綠豆沙牛奶,5
338,陳柏翰,44,台灣生資堂_鯤島 Khuntor,5
338,陳柏翰,55,台灣印無品良_波哥茶飲,3
338,陳柏翰,56,業商週刊_藥師的私房紅茶,3
338,陳柏翰,60,心安食品服務（斯摩漢堡）_老賴茶棧台南文賢店,3
338,陳柏翰,72,丹味企業_籠裏 Bar Lonely,2
338,陳柏翰,77,台灣力電_1/2P Café 陶甕烘焙咖啡,5
338,陳柏翰,78,瑞輝大藥廠_籠裏 Bar Lonely,4
339,李心怡,2,發聯科技_Bären Biergelden 貝倫啤酒館,4
339,李心怡,12,信永藥品_魚羊鮮豆 東豐店,4
339,李心怡,28,冠智科技_Bar TCRC 前科累累俱樂部,5
339,李心怡,54,台灣電信_a Room房間咖啡,5
339,李心怡,61,台灣力電_The Sober Foodie 食上主義餐酒館,3
339,李心怡,65,達廣電腦_鮮汁霸果汁,3
339,李心怡,67,見遠雜誌_甜又鮮飲料,3
339,李心怡,80,台灣士賓_a Room房間咖啡,4
339,李心怡,91,邦富人壽保險_小巷裡的拾壹號,5
339,李心怡,92,海鴻精密_黃氏波霸奶茶專賣店,4
340,柳信宏,28,冠智科技_Bar TCRC 前科累累俱樂部,3
340,柳信宏,29,湖劍山世界_鯤島 Khuntor,1
340,柳信宏,31,邦城文化事業_木子樑室,4
340,柳信宏,35,湖劍山世界_For Coffee為了咖啡,5
340,柳信宏,37,AYHOO!摩奇_老賴茶棧台南文賢店,1
340,柳信宏,50,達宏國際電子_甜又鮮飲料,4
340,柳信宏,56,業商週刊_藥師的私房紅茶,3
340,柳信宏,59,王鼎餐飲集團_木子樑室,4
340,柳信宏,60,心安食品服務（斯摩漢堡）_老賴茶棧台南文賢店,3
340,柳信宏,95,達台電子_For Coffee為了咖啡,4
340,柳信宏,96,雄豹旅遊_The Sober Foodie 食上主義餐酒館,3
341,周承翰,11,共公電視_甜在心咖啡館,3
341,周承翰,53,台日積體電路_黑早咖啡,5
341,周承翰,62,榮長海運_木子樑室,2
341,周承翰,75,心安食品服務（斯摩漢堡）_Bar TCRC 前科累累俱樂部,4
341,周承翰,77,台灣力電_1/2P Café 陶甕烘焙咖啡,4
341,周承翰,80,台灣士賓_a Room房間咖啡,5
341,周承翰,96,雄豹旅遊_The Sober Foodie 食上主義餐酒館,4
341,周承翰,99,愛味之_納咖啡,5
342,黃羽,14,雄豹旅遊_木子樑室,3
342,黃羽,17,松黑_甜又鮮飲料,3
342,黃羽,22,台北邦富商業銀行_The Sober Foodie 食上主義餐酒館,5
342,黃羽,56,業商週刊_藥師的私房紅茶,4
342,黃羽,60,心安食品服務（斯摩漢堡）_老賴茶棧台南文賢店,4
343,趙懿,5,立三電視_黃氏波霸奶茶專賣店,5
343,趙懿,5,立三電視_黃氏波霸奶茶專賣店,4
343,趙懿,18,一統企業_黃氏波霸奶茶專賣店,5
343,趙懿,35,湖劍山世界_For Coffee為了咖啡,3
343,趙懿,61,台灣力電_The Sober Foodie 食上主義餐酒館,5
343,趙懿,64,明陽海運_納咖啡,5
343,趙懿,70,台灣生資堂_Bären Biergelden 貝倫啤酒館,4
343,趙懿,76,立三電視_在島之後After Island. 餐酒館,4
343,趙懿,94,月日光半導體_豆ㄦ,4
344,王佳穎,4,遠西百貨_猫毛珈琲（原猫門）,5
344,王佳穎,14,雄豹旅遊_木子樑室,4
344,王佳穎,41,台灣五星電子_双生綠豆沙牛奶,5
344,王佳穎,51,樂可旅遊集團_肥貓咖啡（肥貓故事館）,5
344,王佳穎,59,王鼎餐飲集團_木子樑室,4
344,王佳穎,69,華中郵政_甜又鮮飲料,5
344,王佳穎,72,丹味企業_籠裏 Bar Lonely,4
344,王佳穎,97,星燦國際旅行社_黃氏波霸奶茶專賣店,4
345,王郁雯,5,立三電視_黃氏波霸奶茶專賣店,5
345,王郁雯,9,石金堂_Bären Biergelden 貝倫啤酒館,4
345,王郁雯,14,雄豹旅遊_木子樑室,1
345,王郁雯,30,達友光電_For Coffee為了咖啡,4
345,王郁雯,32,鐵台_镹 coffee • dessert,5
345,王郁雯,40,一統超商_東二精釀啤酒吧 Tongoh Craft Beer Bar,1
345,王郁雯,73,台灣BIM_鮮汁霸果汁,5
345,王郁雯,74,台灣地土銀行_東楓咖啡茶飲,4
346,王俊賢,22,台北邦富商業銀行_The Sober Foodie 食上主義餐酒館,4
346,王俊賢,50,達宏國際電子_甜又鮮飲料,4
346,王俊賢,70,台灣生資堂_Bären Biergelden 貝倫啤酒館,5
346,王俊賢,76,立三電視_在島之後After Island. 餐酒館,4
347,範怡如,15,松黑_咖啡平方 東安店,5
347,範怡如,21,華晶國際酒店_鮮汁霸果汁,3
347,範怡如,28,冠智科技_Bar TCRC 前科累累俱樂部,5
347,範怡如,30,達友光電_For Coffee為了咖啡,5
347,範怡如,36,台北登來喜大飯店_就愛咖啡 J'aime Café,4
347,範怡如,37,AYHOO!摩奇_老賴茶棧台南文賢店,3
347,範怡如,57,達台電子_咖啡平方 東安店,5
347,範怡如,69,華中郵政_甜又鮮飲料,2
347,範怡如,71,台灣軟微_小巷裡的拾壹號,4
348,唐懿,3,美奧廣告_鮮汁霸果汁,3
348,唐懿,3,美奧廣告_鮮汁霸果汁,4
348,唐懿,12,信永藥品_魚羊鮮豆 東豐店,4
348,唐懿,19,Goagle_甜又鮮飲料,3
348,唐懿,32,鐵台_镹 coffee • dessert,5
348,唐懿,36,台北登來喜大飯店_就愛咖啡 J'aime Café,5
348,唐懿,38,雄豹旅遊_鮮汁霸果汁,5
348,唐懿,49,一統超商_波哥茶飲,5
348,唐懿,64,明陽海運_納咖啡,5
348,唐懿,71,台灣軟微_小巷裡的拾壹號,4
348,唐懿,95,達台電子_For Coffee為了咖啡,1
349,劉俊宏,13,達友光電_東二精釀啤酒吧 Tongoh Craft Beer Bar,3
349,劉俊宏,16,台灣來自水_朝茶暮酒 Bar - MinLife Store,4
349,劉俊宏,18,一統企業_黃氏波霸奶茶專賣店,4
349,劉俊宏,27,達宏國際電子_波哥茶飲,3
349,劉俊宏,57,達台電子_咖啡平方 東安店,4
349,劉俊宏,63,王鼎餐飲集團_那豆鮮焙,5
349,劉俊宏,64,明陽海運_納咖啡,5
349,劉俊宏,64,明陽海運_納咖啡,5
349,劉俊宏,69,華中郵政_甜又鮮飲料,5
349,劉俊宏,79,家宜家居（KIEA）_啤酒超市,1
349,劉俊宏,81,光新三越百貨_私人藏豆,1
349,劉俊宏,99,愛味之_納咖啡,5
350,呂瑋婷,2,發聯科技_Bären Biergelden 貝倫啤酒館,3
350,呂瑋婷,15,松黑_咖啡平方 東安店,5
350,呂瑋婷,21,華晶國際酒店_鮮汁霸果汁,3
350,呂瑋婷,21,華晶國際酒店_鮮汁霸果汁,4
350,呂瑋婷,22,台北邦富商業銀行_The Sober Foodie 食上主義餐酒館,4
350,呂瑋婷,28,冠智科技_Bar TCRC 前科累累俱樂部,5
350,呂瑋婷,31,邦城文化事業_木子樑室,1
350,呂瑋婷,35,湖劍山世界_For Coffee為了咖啡,5
350,呂瑋婷,59,王鼎餐飲集團_木子樑室,4
350,呂瑋婷,65,達廣電腦_鮮汁霸果汁,4
350,呂瑋婷,69,華中郵政_甜又鮮飲料,2
350,呂瑋婷,92,海鴻精密_黃氏波霸奶茶專賣店,5
350,呂瑋婷,99,愛味之_納咖啡,5
351,徐佳慧,17,松黑_甜又鮮飲料,5
351,徐佳慧,26,Goagle_啤酒超市,1
351,徐佳慧,30,達友光電_For Coffee為了咖啡,2
351,徐佳慧,34,合作庫金商業銀行_波哥茶飲,5
351,徐佳慧,55,台灣印無品良_波哥茶飲,2
351,徐佳慧,57,達台電子_咖啡平方 東安店,4
351,徐佳慧,85,衣優庫（Nuiqlo）_a Room房間咖啡,4
352,王志偉,18,一統企業_黃氏波霸奶茶專賣店,5
352,王志偉,38,雄豹旅遊_鮮汁霸果汁,5
352,王志偉,45,雄豹旅遊_Silver Coin 銀兩,1
352,王志偉,55,台灣印無品良_波哥茶飲,4
352,王志偉,62,榮長海運_木子樑室,4
352,王志偉,79,家宜家居（KIEA）_啤酒超市,3
352,王志偉,84,碩華電腦_京美人甘味屋,5
352,王志偉,87,國中鋼鐵_老賴茶棧台南文賢店,2
353,傅琬婷,28,冠智科技_Bar TCRC 前科累累俱樂部,4
353,傅琬婷,49,一統超商_波哥茶飲,4
353,傅琬婷,49,一統超商_波哥茶飲,3
353,傅琬婷,56,業商週刊_藥師的私房紅茶,3
353,傅琬婷,90,台北邦富商業銀行_私人藏豆,5
353,傅琬婷,91,邦富人壽保險_小巷裡的拾壹號,4
353,傅琬婷,94,月日光半導體_豆ㄦ,4
354,何慧君,10,豐兆國際商業銀行_Silver Coin 銀兩,5
354,何慧君,40,一統超商_東二精釀啤酒吧 Tongoh Craft Beer Bar,4
354,何慧君,65,達廣電腦_鮮汁霸果汁,4
354,何慧君,75,心安食品服務（斯摩漢堡）_Bar TCRC 前科累累俱樂部,2
354,何慧君,93,天上雜誌_籠裏 Bar Lonely,3
354,何慧君,99,愛味之_納咖啡,5
355,吳俊賢,9,石金堂_Bären Biergelden 貝倫啤酒館,4
355,吳俊賢,12,信永藥品_魚羊鮮豆 東豐店,4
355,吳俊賢,46,台灣電信_鯤島 Khuntor,5
355,吳俊賢,49,一統超商_波哥茶飲,4
355,吳俊賢,54,台灣電信_a Room房間咖啡,4
355,吳俊賢,80,台灣士賓_a Room房間咖啡,3
355,吳俊賢,84,碩華電腦_京美人甘味屋,2
355,吳俊賢,95,達台電子_For Coffee為了咖啡,4
355,吳俊賢,97,星燦國際旅行社_黃氏波霸奶茶專賣店,4
356,卓馨儀,9,石金堂_Bären Biergelden 貝倫啤酒館,1
356,卓馨儀,12,信永藥品_魚羊鮮豆 東豐店,4
356,卓馨儀,35,湖劍山世界_For Coffee為了咖啡,5
356,卓馨儀,69,華中郵政_甜又鮮飲料,3
356,卓馨儀,70,台灣生資堂_Bären Biergelden 貝倫啤酒館,5
